trans1 trans2 trans3 trans4 trans5 trans6 scaffold chr auto male_avg female_avg gene bias
ScZCZ4B_39812.g7627 0 0 2.55501740658108 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.85167246886036 0 ScZCZ4B_39812.g7627 unexpressed
ScZCZ4B_39812.g7628 3.84157916835472 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 1.28052638945157 0 ScZCZ4B_39812.g7628 unexpressed
ScZCZ4B_39812.g7629 0 0 0 3.18732322800913 0 0 ScZCZ4B_39812 chr3 autosomes 0 1.06244107600304 ScZCZ4B_39812.g7629 unexpressed
ScZCZ4B_39812.g7630 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7630 unexpressed
ScZCZ4B_39812.g7631 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7631 unexpressed
ScZCZ4B_39812.g7632 3.84157916835472 6.00174672663038 7.66505221974325 4.7809848420137 7.47469065007251 15.3356515525732 ScZCZ4B_39812 chr3 autosomes 5.83612603824278 9.19710901488647 ScZCZ4B_39812.g7632 unbiased
ScZCZ4B_39812.g7633 71.3436131265877 133.538864667526 169.766712126165 12.7492929120365 9.96625420009668 13.4186951085015 ScZCZ4B_39812 chr3 autosomes 124.88306330676 12.0447474068782 ScZCZ4B_39812.g7633 male-biased
ScZCZ4B_39812.g7634 102.076246473425 69.0200873562494 103.620150378011 33.4668938940959 29.89876260029 19.1695644407164 ScZCZ4B_39812 chr3 autosomes 91.5721614025618 27.5117403117008 ScZCZ4B_39812.g7634 male-biased
ScZCZ4B_39812.g7635 301.838363227871 114.033187805977 326.190555573518 130.680252348374 112.120359751088 103.515647979869 ScZCZ4B_39812 chr3 autosomes 247.354035535789 115.438753359777 ScZCZ4B_39812.g7635 male-biased
ScZCZ4B_39812.g7636 3.29278214430405 0 0 0 0 3.83391288814329 ScZCZ4B_39812 chr3 autosomes 1.09759404810135 1.27797096271443 ScZCZ4B_39812.g7636 unexpressed
ScZCZ4B_39812.g7637 29.0862422746857 42.0122270864127 28.6729731182988 9.56196968402739 28.6529808252779 23.0034773288597 ScZCZ4B_39812 chr3 autosomes 33.2571474931324 20.4061426127217 ScZCZ4B_39812.g7637 unbiased
ScZCZ4B_39812.g7638 0 0 1.13556329181381 0 0 7.66782577628658 ScZCZ4B_39812 chr3 autosomes 0.37852109727127 2.55594192542886 ScZCZ4B_39812.g7638 unexpressed
ScZCZ4B_39812.g7639 7.68315833670944 9.00262008994558 4.82614399020871 6.37464645601826 9.96625420009668 3.83391288814329 ScZCZ4B_39812 chr3 autosomes 7.17064080562124 6.72493784808608 ScZCZ4B_39812.g7639 unbiased
ScZCZ4B_39812.g7640 2.1951880962027 6.00174672663038 4.2583623443018 0 6.22890887506042 0 ScZCZ4B_39812 chr3 autosomes 4.15176572237829 2.07630295835347 ScZCZ4B_39812.g7640 unexpressed
ScZCZ4B_39812.g7641 1.09759404810135 1.5004366816576 3.6905806983949 0 0 0 ScZCZ4B_39812 chr3 autosomes 2.09620380938462 0 ScZCZ4B_39812.g7641 unexpressed
ScZCZ4B_39812.g7642 4.93917321645607 9.00262008994558 9.36839715746397 3.18732322800913 11.2120359751088 0 ScZCZ4B_39812 chr3 autosomes 7.77006348795521 4.79978640103931 ScZCZ4B_39812.g7642 unbiased
ScZCZ4B_39812.g7643 4.93917321645607 6.00174672663038 6.81337975088289 1.59366161400457 9.96625420009668 1.91695644407164 ScZCZ4B_39812 chr3 autosomes 5.91809989798978 4.4922907527243 ScZCZ4B_39812.g7643 unbiased
ScZCZ4B_39812.g7644 23.598272034179 87.0253275361406 24.6985015969505 36.654217122105 32.3903261503142 19.1695644407164 ScZCZ4B_39812 chr3 autosomes 45.1073670557567 29.4047025710452 ScZCZ4B_39812.g7644 unbiased
ScZCZ4B_39812.g7645 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7645 unexpressed
ScZCZ4B_39812.g7646 89.4539149202599 75.0218340828798 133.712577611077 100.400681682288 48.5854892254713 59.425649766221 ScZCZ4B_39812 chr3 autosomes 99.3961088714056 69.4706068913268 ScZCZ4B_39812.g7646 unbiased
ScZCZ4B_39812.g7647 74.6363952708917 37.5109170414399 57.6298370595511 73.30843424421 78.4842518257613 101.598691535797 ScZCZ4B_39812 chr3 autosomes 56.5923831239609 84.4637925352561 ScZCZ4B_39812.g7647 unbiased
ScZCZ4B_39812.g7648 180.005423888621 222.064628885324 157.559406739167 223.112625960639 254.139482102465 264.539989281887 ScZCZ4B_39812 chr3 autosomes 186.543153171037 247.26403244833 ScZCZ4B_39812.g7648 unbiased
ScZCZ4B_39812.g7649 1.09759404810135 0 1.13556329181381 3.18732322800913 2.49156355002417 0 ScZCZ4B_39812 chr3 autosomes 0.74438577997172 1.89296225934443 ScZCZ4B_39812.g7649 unexpressed
ScZCZ4B_39812.g7650 1.09759404810135 3.00087336331519 2.27112658362763 0 3.73734532503625 3.83391288814329 ScZCZ4B_39812 chr3 autosomes 2.12319799834806 2.52375273772651 ScZCZ4B_39812.g7650 unexpressed
ScZCZ4B_39812.g7651 1.09759404810135 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.36586468270045 0 ScZCZ4B_39812.g7651 unexpressed
ScZCZ4B_39812.g7652 1.09759404810135 0 0.851672468860361 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.649755505653904 0 ScZCZ4B_39812.g7652 unexpressed
ScZCZ4B_39812.g7653 207.994072115206 237.0689957019 720.514908655865 283.671767292813 896.962878008701 860.713443388168 ScZCZ4B_39812 chr3 autosomes 388.525992157657 680.449362896561 ScZCZ4B_39812.g7653 unbiased
ScZCZ4B_39812.g7654 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7654 unexpressed
ScZCZ4B_39812.g7655 2.1951880962027 3.00087336331519 1.13556329181381 4.7809848420137 19.9325084001934 13.4186951085015 ScZCZ4B_39812 chr3 autosomes 2.11054158377723 12.7107294502362 ScZCZ4B_39812.g7655 female-biased
ScZCZ4B_39812.g7656 0 0 0.567781645906907 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.189260548635636 0 ScZCZ4B_39812.g7656 unexpressed
ScZCZ4B_39812.g7657 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7657 unexpressed
ScZCZ4B_39812.g7658 22.5006779860776 9.00262008994558 18.7367943149279 1.59366161400457 12.4578177501208 9.58478222035822 ScZCZ4B_39812 chr3 autosomes 16.7466974636504 7.87875386149453 ScZCZ4B_39812.g7658 unbiased
ScZCZ4B_39812.g7659 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7659 unexpressed
ScZCZ4B_39812.g7660 0 6.00174672663038 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 2.00058224221013 0 ScZCZ4B_39812.g7660 unexpressed
ScZCZ4B_39812.g7661 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7661 unexpressed
ScZCZ4B_39812.g7662 19.2078958417736 12.0034934532608 9.36839715746397 44.6225251921278 24.9156355002417 46.0069546577194 ScZCZ4B_39812 chr3 autosomes 13.5265954841661 38.5150384500296 ScZCZ4B_39812.g7662 female-biased
ScZCZ4B_39812.g7663 18.1103017936723 18.0052401798912 12.2073053869985 14.3429545260411 21.1782901752054 36.4221724373612 ScZCZ4B_39812 chr3 autosomes 16.107615786854 23.9811390462026 ScZCZ4B_39812.g7663 unbiased
ScZCZ4B_39812.g7664 8.78075238481079 3.00087336331519 12.491196209952 11.155631298032 56.0601798755438 19.1695644407164 ScZCZ4B_39812 chr3 autosomes 8.09094065269266 28.7951252047641 ScZCZ4B_39812.g7664 unbiased
ScZCZ4B_39812.g7665 44.4525589481046 42.0122270864127 55.9264921218303 14.3429545260411 8.72047242508459 3.83391288814329 ScZCZ4B_39812 chr3 autosomes 47.4637593854492 8.96577994642299 ScZCZ4B_39812.g7665 male-biased
ScZCZ4B_39812.g7666 27.4398512025337 6.00174672663038 25.8340648887643 17.5302777540502 41.1107985753988 30.6713031051463 ScZCZ4B_39812 chr3 autosomes 19.7585542726428 29.7707931448651 ScZCZ4B_39812.g7666 unbiased
ScZCZ4B_39812.g7667 34.0254154911418 13.5039301349184 27.537409826485 55.7781564901598 53.5686163255196 55.5917368780777 ScZCZ4B_39812 chr3 autosomes 25.0222518175151 54.9795032312524 ScZCZ4B_39812.g7667 unbiased
ScZCZ4B_39812.g7668 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7668 unexpressed
ScZCZ4B_39812.g7669 92.1979000405133 82.5240174911678 76.366631374479 92.4323736122648 130.807086376269 111.183473756155 ScZCZ4B_39812 chr3 autosomes 83.69618296872 111.47431124823 ScZCZ4B_39812.g7669 unbiased
ScZCZ4B_39812.g7670 0 0 1.13556329181381 1.59366161400457 0 0 ScZCZ4B_39812 chr3 autosomes 0.37852109727127 0.531220538001523 ScZCZ4B_39812.g7670 unexpressed
ScZCZ4B_39812.g7671 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7671 unexpressed
ScZCZ4B_39812.g7672 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7672 unexpressed
ScZCZ4B_39812.g7673 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7673 unexpressed
ScZCZ4B_39812.g7674 0 0 1.70334493772072 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.567781645906907 0 ScZCZ4B_39812.g7674 unexpressed
ScZCZ4B_39812.g7675 2.1951880962027 0 0 1.59366161400457 0 1.91695644407164 ScZCZ4B_39812 chr3 autosomes 0.7317293654009 1.17020601935874 ScZCZ4B_39812.g7675 unexpressed
ScZCZ4B_39812.g7676 0 0 0.851672468860361 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.283890822953454 0 ScZCZ4B_39812.g7676 unexpressed
ScZCZ4B_39812.g7677 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7677 unexpressed
ScZCZ4B_39812.g7678 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7678 unexpressed
ScZCZ4B_39812.g7679 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7679 unexpressed
ScZCZ4B_39812.g7680 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7680 unexpressed
ScZCZ4B_39812.g7681 37.8669946594965 15.004366816576 28.9568639412523 95.6196968402739 41.1107985753988 51.7578239899344 ScZCZ4B_39812 chr3 autosomes 27.2760751391083 62.829439801869 ScZCZ4B_39812.g7681 unbiased
ScZCZ4B_39812.g7682 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7682 unexpressed
ScZCZ4B_39812.g7683 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7683 unexpressed
ScZCZ4B_39812.g7684 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7684 unexpressed
ScZCZ4B_39812.g7685 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7685 unexpressed
ScZCZ4B_39812.g7686 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7686 unexpressed
ScZCZ4B_39812.g7687 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7687 unexpressed
ScZCZ4B_39812.g7688 0 0 0 0 4.98312710004834 0 ScZCZ4B_39812 chr3 autosomes 0 1.66104236668278 ScZCZ4B_39812.g7688 unexpressed
ScZCZ4B_39812.g7689 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7689 unexpressed
ScZCZ4B_39812.g7690 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7690 unexpressed
ScZCZ4B_39812.g7691 0.548797024050674 6.00174672663038 0.567781645906907 0 2.49156355002417 0 ScZCZ4B_39812 chr3 autosomes 2.37277513219599 0.83052118334139 ScZCZ4B_39812.g7691 unexpressed
ScZCZ4B_39812.g7692 0 3.00087336331519 0 6.37464645601826 4.98312710004834 7.66782577628658 ScZCZ4B_39812 chr3 autosomes 1.00029112110506 6.34186644411773 ScZCZ4B_39812.g7692 unexpressed
ScZCZ4B_39812.g7693 3.29278214430405 7.50218340828798 0.283890822953454 0 4.98312710004834 13.4186951085015 ScZCZ4B_39812 chr3 autosomes 3.69295212518183 6.13394073618328 ScZCZ4B_39812.g7693 unexpressed
ScZCZ4B_39812.g7694 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7694 unexpressed
ScZCZ4B_39812.g7695 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7695 unexpressed
ScZCZ4B_39812.g7696 0 0 0.283890822953454 0 2.49156355002417 0 ScZCZ4B_39812 chr3 autosomes 0.094630274317818 0.83052118334139 ScZCZ4B_39812.g7696 unexpressed
ScZCZ4B_39812.g7697 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7697 unexpressed
ScZCZ4B_39812.g7698 21.951880962027 9.00262008994558 20.4401392526487 3.18732322800913 22.4240719502175 44.0899982136478 ScZCZ4B_39812 chr3 autosomes 17.1315467682071 23.2337977972915 ScZCZ4B_39812.g7698 unbiased
ScZCZ4B_39812.g7699 9.87834643291214 6.00174672663038 5.39392563611562 3.18732322800913 7.47469065007251 9.58478222035822 ScZCZ4B_39812 chr3 autosomes 7.09133959855271 6.74893203281329 ScZCZ4B_39812.g7699 unbiased
ScZCZ4B_39812.g7700 0 0 0.283890822953454 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.094630274317818 0 ScZCZ4B_39812.g7700 unexpressed
ScZCZ4B_39812.g7701 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7701 unexpressed
ScZCZ4B_39812.g7702 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7702 unexpressed
ScZCZ4B_39812.g7703 3.29278214430405 3.00087336331519 2.83890822953454 9.56196968402739 12.4578177501208 9.58478222035822 ScZCZ4B_39812 chr3 autosomes 3.04418791238459 10.5348565515021 ScZCZ4B_39812.g7703 unbiased
ScZCZ4B_39812.g7704 57.6236875253208 27.0078602698367 63.875435164527 25.4985858240731 39.8650168003867 17.2526079966448 ScZCZ4B_39812 chr3 autosomes 49.5023276532282 27.5387368737015 ScZCZ4B_39812.g7704 unbiased
ScZCZ4B_39812.g7705 0 0 1.41945411476727 0 0 13.4186951085015 ScZCZ4B_39812 chr3 autosomes 0.47315137158909 4.4728983695005 ScZCZ4B_39812.g7705 unexpressed
ScZCZ4B_39812.g7706 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7706 unexpressed
ScZCZ4B_39812.g7707 0 0 0 0 0 3.83391288814329 ScZCZ4B_39812 chr3 autosomes 0 1.27797096271443 ScZCZ4B_39812.g7707 unexpressed
ScZCZ4B_39812.g7708 1.09759404810135 0 1.70334493772072 9.56196968402739 2.49156355002417 7.66782577628658 ScZCZ4B_39812 chr3 autosomes 0.933646328607357 6.57378633677938 ScZCZ4B_39812.g7708 unexpressed
ScZCZ4B_39812.g7709 349.034907296229 411.119650774181 331.30059038668 486.066792271393 454.710347879411 417.896504807618 ScZCZ4B_39812 chr3 autosomes 363.81838281903 452.891214986141 ScZCZ4B_39812.g7709 unbiased
ScZCZ4B_39812.g7710 2.1951880962027 1.5004366816576 2.83890822953454 3.18732322800913 3.73734532503625 0 ScZCZ4B_39812 chr3 autosomes 2.17817766913161 2.30822285101513 ScZCZ4B_39812.g7710 unexpressed
ScZCZ4B_39812.g7711 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7711 unexpressed
ScZCZ4B_39812.g7712 1.64639107215202 3.00087336331519 1.70334493772072 9.56196968402739 2.49156355002417 3.83391288814329 ScZCZ4B_39812 chr3 autosomes 2.11686979106264 5.29581537406495 ScZCZ4B_39812.g7712 unexpressed
ScZCZ4B_39812.g7713 303.484754300023 232.567685656927 271.399626743502 578.499165883657 398.650168003867 454.31867724498 ScZCZ4B_39812 chr3 autosomes 269.150688900151 477.156003710835 ScZCZ4B_39812.g7713 unbiased
ScZCZ4B_39812.g7714 0.548797024050674 6.00174672663038 0.567781645906907 4.7809848420137 6.22890887506042 24.9204337729314 ScZCZ4B_39812 chr3 autosomes 2.37277513219599 11.9767758300018 ScZCZ4B_39812.g7714 unbiased
ScZCZ4B_39812.g7715 319.948665021543 396.115283957605 329.313354626006 234.268257258671 237.944319027308 210.865208847881 ScZCZ4B_39812 chr3 autosomes 348.459101201718 227.69259504462 ScZCZ4B_39812.g7715 unbiased
ScZCZ4B_39812.g7716 390.74348112408 514.649781808555 407.667221761159 843.046993808415 728.782338382069 766.782577628657 ScZCZ4B_39812 chr3 autosomes 437.686828231265 779.537303273047 ScZCZ4B_39812.g7716 unbiased
ScZCZ4B_39812.g7717 1.09759404810135 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.36586468270045 0 ScZCZ4B_39812.g7717 unexpressed
ScZCZ4B_39812.g7718 0 0 0.283890822953454 0 2.49156355002417 0 ScZCZ4B_39812 chr3 autosomes 0.094630274317818 0.83052118334139 ScZCZ4B_39812.g7718 unexpressed
ScZCZ4B_39812.g7719 0 0 0.567781645906907 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.189260548635636 0 ScZCZ4B_39812.g7719 unexpressed
ScZCZ4B_39812.g7720 0 0 0.851672468860361 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.283890822953454 0 ScZCZ4B_39812.g7720 unexpressed
ScZCZ4B_39812.g7721 0.548797024050674 0 1.70334493772072 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.750713987257131 0 ScZCZ4B_39812.g7721 unexpressed
ScZCZ4B_39812.g7722 7.68315833670944 3.00087336331519 6.24559810497598 9.56196968402739 3.73734532503625 1.91695644407164 ScZCZ4B_39812 chr3 autosomes 5.6432099350002 5.07209048437843 ScZCZ4B_39812.g7722 unbiased
ScZCZ4B_39812.g7723 249.702645943057 295.586026286546 246.985015969505 178.490100768511 239.19010080232 249.204337729314 ScZCZ4B_39812 chr3 autosomes 264.091229399703 222.294846433382 ScZCZ4B_39812.g7723 unbiased
ScZCZ4B_39812.g7724 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7724 unexpressed
ScZCZ4B_39812.g7725 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7725 unexpressed
ScZCZ4B_39812.g7726 38.4157916835472 21.0061135432063 38.8930427446231 31.8732322800913 44.848143900435 40.2560853255045 ScZCZ4B_39812 chr3 autosomes 32.7716493237922 38.9924871686769 ScZCZ4B_39812.g7726 unbiased
ScZCZ4B_39812.g7727 200.310913778496 187.5545852072 204.117501703533 154.585176558443 236.698537252296 216.616078180096 ScZCZ4B_39812 chr3 autosomes 197.32766689641 202.633263996945 ScZCZ4B_39812.g7727 unbiased
ScZCZ4B_39812.g7728 38.4157916835472 54.0157205396735 49.6808940168544 30.2795706660867 42.3565803504109 28.7543466610747 ScZCZ4B_39812 chr3 autosomes 47.370802080025 33.7968325591908 ScZCZ4B_39812.g7728 unbiased
ScZCZ4B_39812.g7729 4.39037619240539 6.00174672663038 10.5039604492778 43.0288635781233 17.4409448501692 49.8408675458627 ScZCZ4B_39812 chr3 autosomes 6.96536112277119 36.7702253247184 ScZCZ4B_39812.g7729 female-biased
ScZCZ4B_39812.g7730 0.548797024050674 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.182932341350225 0 ScZCZ4B_39812.g7730 unexpressed
ScZCZ4B_39812.g7731 1.64639107215202 0 1.41945411476727 0 0 0 ScZCZ4B_39812 chr3 autosomes 1.02194839563976 0 ScZCZ4B_39812.g7731 unexpressed
ScZCZ4B_39812.g7732 4.93917321645607 49.5144104947007 3.40668987544144 1.59366161400457 58.551743425568 15.3356515525732 ScZCZ4B_39812 chr3 autosomes 19.2867578621994 25.1603521973819 ScZCZ4B_39812.g7732 unbiased
ScZCZ4B_39812.g7733 39.5133857316486 100.529257671059 47.9775490791337 70.1211110162009 77.2384700507492 74.7613013187941 ScZCZ4B_39812 chr3 autosomes 62.6733974939471 74.0402941285814 ScZCZ4B_39812.g7733 unbiased
ScZCZ4B_39812.g7734 1.64639107215202 0 1.70334493772072 9.56196968402739 3.73734532503625 5.75086933221493 ScZCZ4B_39812 chr3 autosomes 1.11657866995758 6.35006144709286 ScZCZ4B_39812.g7734 unexpressed
ScZCZ4B_39812.g7735 4.39037619240539 9.00262008994558 3.6905806983949 7.96830807002283 7.47469065007251 0 ScZCZ4B_39812 chr3 autosomes 5.69452566024862 5.14766624003178 ScZCZ4B_39812.g7735 unbiased
ScZCZ4B_39812.g7736 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7736 unexpressed
ScZCZ4B_39812.g7737 1.64639107215202 0 1.13556329181381 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.927318121321943 0 ScZCZ4B_39812.g7737 unexpressed
ScZCZ4B_39812.g7738 7.68315833670944 1.5004366816576 9.08450633451051 28.6859090520822 0 0 ScZCZ4B_39812 chr3 autosomes 6.08936711762585 9.5619696840274 ScZCZ4B_39812.g7738 unbiased
ScZCZ4B_39812.g7739 0 0 0 0 0 1.91695644407164 ScZCZ4B_39812 chr3 autosomes 0 0.638985481357213 ScZCZ4B_39812.g7739 unexpressed
ScZCZ4B_39812.g7740 268.36174476078 652.689956521054 181.69012669021 545.032271989562 896.962878008701 835.793009615237 ScZCZ4B_39812 chr3 autosomes 367.580609324015 759.262719871167 ScZCZ4B_39812.g7740 female-biased
ScZCZ4B_39812.g7741 1.09759404810135 0 1.70334493772072 6.37464645601826 9.96625420009668 0 ScZCZ4B_39812 chr3 autosomes 0.933646328607357 5.44696688537165 ScZCZ4B_39812.g7741 unexpressed
ScZCZ4B_39812.g7742 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7742 unexpressed
ScZCZ4B_39812.g7743 27.4398512025337 34.5100436781247 32.0796629937402 44.6225251921278 23.6698537252296 13.4186951085015 ScZCZ4B_39812 chr3 autosomes 31.3431859581329 27.2370246752863 ScZCZ4B_39812.g7743 unbiased
ScZCZ4B_39812.g7744 6.58556428860809 6.00174672663038 19.0206851378814 7.96830807002283 27.4071990502659 11.5017386644299 ScZCZ4B_39812 chr3 autosomes 10.5359987177066 15.6257485949062 ScZCZ4B_39812.g7744 unbiased
ScZCZ4B_39812.g7745 0 3.00087336331519 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 1.00029112110506 0 ScZCZ4B_39812.g7745 unexpressed
ScZCZ4B_39812.g7746 0.548797024050674 1.5004366816576 0.567781645906907 0 2.49156355002417 0 ScZCZ4B_39812 chr3 autosomes 0.872338450538394 0.83052118334139 ScZCZ4B_39812.g7746 unexpressed
ScZCZ4B_39812.g7747 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7747 unexpressed
ScZCZ4B_39812.g7748 0.548797024050674 0 5.39392563611562 0 2.49156355002417 0 ScZCZ4B_39812 chr3 autosomes 1.98090755338876 0.83052118334139 ScZCZ4B_39812.g7748 unexpressed
ScZCZ4B_39812.g7749 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7749 unexpressed
ScZCZ4B_39812.g7750 0 0 1.13556329181381 0 1.24578177501208 0 ScZCZ4B_39812 chr3 autosomes 0.37852109727127 0.415260591670693 ScZCZ4B_39812.g7750 unexpressed
ScZCZ4B_39812.g7751 0 0 1.70334493772072 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.567781645906907 0 ScZCZ4B_39812.g7751 unexpressed
ScZCZ4B_39812.g7752 0 0 1.13556329181381 0 2.49156355002417 0 ScZCZ4B_39812 chr3 autosomes 0.37852109727127 0.83052118334139 ScZCZ4B_39812.g7752 unexpressed
ScZCZ4B_39812.g7753 0 0 2.55501740658108 0 4.98312710004834 0 ScZCZ4B_39812 chr3 autosomes 0.85167246886036 1.66104236668278 ScZCZ4B_39812.g7753 unexpressed
ScZCZ4B_39812.g7754 0 0 0.283890822953454 0 1.24578177501208 0 ScZCZ4B_39812 chr3 autosomes 0.094630274317818 0.415260591670693 ScZCZ4B_39812.g7754 unexpressed
ScZCZ4B_39812.g7755 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7755 unexpressed
ScZCZ4B_39812.g7756 0 0 0.283890822953454 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.094630274317818 0 ScZCZ4B_39812.g7756 unexpressed
ScZCZ4B_39812.g7757 0 0 0 3.18732322800913 0 0 ScZCZ4B_39812 chr3 autosomes 0 1.06244107600304 ScZCZ4B_39812.g7757 unexpressed
ScZCZ4B_39812.g7758 104.820231593679 108.031441079347 96.2389889812208 197.614040136566 148.248031226438 126.519125308728 ScZCZ4B_39812 chr3 autosomes 103.030220551416 157.460398890577 ScZCZ4B_39812.g7758 unbiased
ScZCZ4B_39812.g7759 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7759 unexpressed
ScZCZ4B_39812.g7760 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7760 unexpressed
ScZCZ4B_39812.g7761 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7761 unexpressed
ScZCZ4B_39812.g7762 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7762 unexpressed
ScZCZ4B_39812.g7763 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7763 unexpressed
ScZCZ4B_39812.g7764 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7764 unexpressed
ScZCZ4B_39812.g7765 0 0 0 0 1.24578177501208 0 ScZCZ4B_39812 chr3 autosomes 0 0.415260591670693 ScZCZ4B_39812.g7765 unexpressed
ScZCZ4B_39812.g7766 0 0 0 0 0 0 ScZCZ4B_39812 chr3 autosomes 0 0 ScZCZ4B_39812.g7766 unexpressed
ScZCZ4B_39812.g7767 0.548797024050674 0 0.567781645906907 0 0 0 ScZCZ4B_39812 chr3 autosomes 0.37219288998586 0 ScZCZ4B_39812.g7767 unexpressed
ScZCZ4B_39812.g7768 8.78075238481079 1.5004366816576 8.51672468860361 15.9366161400457 13.7035995251329 9.58478222035822 ScZCZ4B_39812 chr3 autosomes 6.26597125169067 13.0749992951789 ScZCZ4B_39812.g7768 unbiased
